Transaction ID,Date,Product ID,Product Name,Product Type,Quantity Sold,Unit Price,Total Sales Amount,Customer ID,Customer Age,Customer Gender,Customer Location,Payment Method,Discount Applied
T4145,12-02-2020,P047,Coconut Oil,Haircare,5,12,60,C4145,25,Male,Los Angeles,Cash,10%
T3046,12-02-2020,P025,Eye Drops,Medicine,1,12,12,C3046,44,Male,Los Angeles,Mobile Payment,5%
T4918,12-02-2020,P049,Antifungal Powder,Medicine,5,10,50,C4918,36,Female,Chicago,Debit Card,0%
T4450,12-02-2020,P023,Acne Treatment Gel,Skincare,3,16,48,C4450,58,Female,Houston,Cash,10%
T1707,13-02-2020,P015,Protein Powder,Nutrition,1,25,25,C1707,38,Male,San Francisco,Credit Card,0%
T3756,15-02-2020,P022,Toothpaste,Hygiene,5,4,20,C3756,27,Female,Los Angeles,Cash,10%
T4218,15-02-2020,P022,Toothpaste,Hygiene,1,4,4,C4218,40,Female,Seattle,Debit Card,15%
T0037,15-02-2020,P043,Pain Relief Patch,Medicine,2,7,14,C0037,58,Male,Chicago,Debit Card,10%
T0914,17-02-2020,P048,Hydrocortisone Cream,Medicine,4,5,20,C0914,45,Female,Miami,Cash,5%
T4431,17-02-2020,P023,Acne Treatment Gel,Skincare,3,16,48,C4431,21,Female,San Francisco,Debit Card,5%
T3405,18-02-2020,P001,Pain Relief Capsule,Medicine,1,10,10,C3405,52,Male,Miami,Credit Card,15%
T4809,18-02-2020,P003,Cold Syrup,Medicine,5,8,40,C4809,21,Male,Denver,Credit Card,15%
T1088,18-02-2020,P018,Moisturizing Lotion,Skincare,1,18,18,C1088,42,Male,Boston,Credit Card,5%
T0531,19-02-2020,P032,Caffeine Pills,Supplement,3,5,15,C0531,58,Female,San Francisco,Credit Card,10%
T3868,19-02-2020,P049,Antifungal Powder,Medicine,4,10,40,C3868,62,Female,Los Angeles,Cash,15%
T0677,20-02-2020,P010,Lip Balm,Skincare,3,7,21,C0677,37,Male,Los Angeles,Credit Card,10%
T3094,20-02-2020,P019,Aloe Vera Gel,Skincare,3,8,24,C3094,24,Female,Seattle,Mobile Payment,0%
T0530,20-02-2020,P048,Hydrocortisone Cream,Medicine,5,5,25,C0530,26,Male,Boston,Mobile Payment,5%
T3954,21-02-2020,P015,Protein Powder,Nutrition,5,25,125,C3954,49,Female,Boston,Debit Card,5%
T0516,21-02-2020,P046,Sunblock Cream,Skincare,5,20,100,C0516,58,Female,Houston,Mobile Payment,15%
T0631,21-02-2020,P019,Aloe Vera Gel,Skincare,3,8,24,C0631,49,Female,New York,Credit Card,5%
T1552,21-02-2020,P042,Green Tea Capsules,Supplement,5,10,50,C1552,38,Female,Chicago,Cash,15%
T3726,22-02-2020,P042,Green Tea Capsules,Supplement,5,10,50,C3726,46,Female,Houston,Credit Card,0%
T4751,22-02-2020,P033,Foot Cream,Skincare,1,15,15,C4751,21,Male,Boston,Debit Card,0%
T3250,22-02-2020,P048,Hydrocortisone Cream,Medicine,1,5,5,C3250,23,Male,Miami,Mobile Payment,5%
T2164,22-02-2020,P026,Muscle Relaxant Cream,Medicine,4,25,100,C2164,42,Female,New York,Mobile Payment,0%
T1092,23-02-2020,P028,Omega-3 Capsules,Supplement,3,22,66,C1092,59,Male,Los Angeles,Mobile Payment,15%
T0876,23-02-2020,P047,Coconut Oil,Haircare,1,12,12,C0876,35,Female,Seattle,Credit Card,0%
T1510,24-02-2020,P023,Acne Treatment Gel,Skincare,1,16,16,C1510,49,Female,Los Angeles,Mobile Payment,15%
T0129,26-02-2020,P044,Joint Health Tablets,Supplement,3,32,96,C0129,37,Male,Chicago,Mobile Payment,10%
T3771,26-02-2020,P012,Organic Face Wash,Skincare,4,10,40,C3771,44,Male,Miami,Cash,10%
T0170,26-02-2020,P049,Antifungal Powder,Medicine,5,10,50,C0170,49,Female,Los Angeles,Mobile Payment,10%
T3649,27-02-2020,P036,Tea Tree Oil,Skincare,4,12,48,C3649,20,Female,Miami,Debit Card,5%
T1006,27-02-2020,P011,Herbal Shampoo,Haircare,2,12,24,C1006,59,Male,Houston,Debit Card,5%
T3153,27-02-2020,P043,Pain Relief Patch,Medicine,2,7,14,C3153,63,Male,Chicago,Credit Card,0%
T4378,28-02-2020,P023,Acne Treatment Gel,Skincare,4,16,64,C4378,44,Female,San Francisco,Mobile Payment,5%
T3866,28-02-2020,P045,Vitamin C Serum,Skincare,5,25,125,C3866,33,Male,San Francisco,Mobile Payment,0%
T1526,29-02-2020,P031,Hydration Powder,Nutrition,3,7,21,C1526,32,Male,Miami,Debit Card,0%
T3840,29-02-2020,P049,Antifungal Powder,Medicine,5,10,50,C3840,50,Male,Boston,Mobile Payment,5%
T1664,29-02-2020,P026,Muscle Relaxant Cream,Medicine,4,25,100,C1664,48,Female,San Francisco,Debit Card,15%
T0509,02-03-2020,P027,All-Purpose Ointment,Medicine,5,6,30,C0509,42,Male,San Francisco,Credit Card,15%
T4395,02-03-2020,P002,Multivitamin Tablet,Supplement,5,15,75,C4395,55,Female,Boston,Cash,0%
T3089,02-03-2020,P003,Cold Syrup,Medicine,2,8,16,C3089,57,Female,Denver,Credit Card,0%
T4354,03-03-2020,P001,Pain Relief Capsule,Medicine,5,10,50,C4354,29,Female,Chicago,Debit Card,0%
T1015,03-03-2020,P043,Pain Relief Patch,Medicine,5,7,35,C1015,42,Female,New York,Debit Card,10%
T4567,03-03-2020,P043,Pain Relief Patch,Medicine,3,7,21,C4567,20,Male,New York,Debit Card,0%
T2808,03-03-2020,P022,Toothpaste,Hygiene,3,4,12,C2808,63,Female,New York,Debit Card,15%
T0888,04-03-2020,P033,Foot Cream,Skincare,3,15,45,C0888,30,Male,San Francisco,Credit Card,0%
T0484,06-03-2020,P015,Protein Powder,Nutrition,1,25,25,C0484,32,Male,Chicago,Debit Card,0%
T2362,06-03-2020,P005,Vitamin D3 Supplement,Supplement,1,12,12,C2362,37,Female,Miami,Debit Card,15%
T1981,07-03-2020,P025,Eye Drops,Medicine,1,12,12,C1981,40,Male,Seattle,Cash,0%
T3180,07-03-2020,P027,All-Purpose Ointment,Medicine,4,6,24,C3180,20,Female,Miami,Debit Card,10%
T3127,07-03-2020,P012,Organic Face Wash,Skincare,2,10,20,C3127,64,Female,Los Angeles,Debit Card,5%
T1404,08-03-2020,P018,Moisturizing Lotion,Skincare,2,18,36,C1404,36,Male,Chicago,Credit Card,15%
T0616,08-03-2020,P036,Tea Tree Oil,Skincare,5,12,60,C0616,56,Female,Seattle,Mobile Payment,0%
T2643,09-03-2020,P011,Herbal Shampoo,Haircare,4,12,48,C2643,55,Male,Houston,Credit Card,15%
T2999,09-03-2020,P039,Nasal Spray,Medicine,1,8,8,C2999,31,Female,Miami,Credit Card,0%
T4102,10-03-2020,P002,Multivitamin Tablet,Supplement,3,15,45,C4102,53,Male,Boston,Credit Card,15%
T4686,10-03-2020,P032,Caffeine Pills,Supplement,1,5,5,C4686,36,Female,Boston,Debit Card,5%
T3283,10-03-2020,P046,Sunblock Cream,Skincare,3,20,60,C3283,61,Female,Houston,Debit Card,0%
T4252,11-03-2020,P015,Protein Powder,Nutrition,4,25,100,C4252,47,Male,Los Angeles,Cash,0%
T0394,11-03-2020,P004,Anti-Allergy Cream,Skincare,4,25,100,C0394,56,Female,Los Angeles,Credit Card,0%
T0154,11-03-2020,P024,Collagen Powder,Supplement,2,30,60,C0154,63,Female,Los Angeles,Debit Card,15%
T3224,13-03-2020,P044,Joint Health Tablets,Supplement,3,32,96,C3224,38,Female,Miami,Credit Card,0%
T3817,13-03-2020,P033,Foot Cream,Skincare,2,15,30,C3817,37,Female,New York,Credit Card,10%
T3656,13-03-2020,P013,Probiotic Supplement,Supplement,5,20,100,C3656,55,Female,Los Angeles,Credit Card,0%
T4387,13-03-2020,P001,Pain Relief Capsule,Medicine,3,10,30,C4387,44,Male,Miami,Cash,10%
T3410,13-03-2020,P033,Foot Cream,Skincare,1,15,15,C3410,65,Female,New York,Debit Card,5%
T4576,14-03-2020,P041,Digestive Enzymes,Supplement,4,18,72,C4576,36,Female,San Francisco,Mobile Payment,5%
T0710,14-03-2020,P040,Hair Conditioner,Haircare,2,13,26,C0710,45,Male,Denver,Credit Card,15%
T4432,14-03-2020,P036,Tea Tree Oil,Skincare,3,12,36,C4432,24,Female,Miami,Mobile Payment,0%
T3512,14-03-2020,P037,Natural Deodorant,Hygiene,4,9,36,C3512,63,Female,Boston,Mobile Payment,5%
T0724,15-03-2020,P032,Caffeine Pills,Supplement,1,5,5,C0724,54,Male,Chicago,Cash,0%
T1881,15-03-2020,P042,Green Tea Capsules,Supplement,2,10,20,C1881,30,Male,Boston,Debit Card,0%
T0604,15-03-2020,P012,Organic Face Wash,Skincare,4,10,40,C0604,37,Female,Houston,Credit Card,5%
T1537,15-03-2020,P038,Liver Health Supplement,Supplement,1,20,20,C1537,53,Female,San Francisco,Credit Card,5%
T0899,16-03-2020,P027,All-Purpose Ointment,Medicine,5,6,30,C0899,30,Male,Houston,Credit Card,5%
T4562,16-03-2020,P014,Calcium Tablets,Supplement,2,15,30,C4562,33,Female,Los Angeles,Mobile Payment,10%
T2195,17-03-2020,P039,Nasal Spray,Medicine,3,8,24,C2195,37,Female,Houston,Debit Card,15%
T1640,17-03-2020,P026,Muscle Relaxant Cream,Medicine,5,25,125,C1640,49,Female,Miami,Debit Card,0%
T1865,17-03-2020,P025,Eye Drops,Medicine,5,12,60,C1865,22,Female,Seattle,Debit Card,0%
T3717,17-03-2020,P040,Hair Conditioner,Haircare,3,13,39,C3717,26,Female,Boston,Mobile Payment,5%
T2426,18-03-2020,P037,Natural Deodorant,Hygiene,3,9,27,C2426,44,Female,Denver,Credit Card,5%
T1060,18-03-2020,P043,Pain Relief Patch,Medicine,3,7,21,C1060,46,Female,Chicago,Credit Card,15%
T0275,18-03-2020,P013,Probiotic Supplement,Supplement,1,20,20,C0275,61,Female,Houston,Debit Card,15%
T3765,18-03-2020,P031,Hydration Powder,Nutrition,5,7,35,C3765,58,Male,San Francisco,Debit Card,15%
T1833,18-03-2020,P038,Liver Health Supplement,Supplement,5,20,100,C1833,29,Female,Seattle,Credit Card,15%
T3533,19-03-2020,P028,Omega-3 Capsules,Supplement,1,22,22,C3533,32,Male,Denver,Debit Card,10%
T1412,19-03-2020,P015,Protein Powder,Nutrition,5,25,125,C1412,22,Male,Denver,Debit Card,0%
T1490,20-03-2020,P034,Hair Growth Serum,Haircare,3,28,84,C1490,54,Male,Los Angeles,Credit Card,15%
T2084,21-03-2020,P041,Digestive Enzymes,Supplement,3,18,54,C2084,46,Male,Miami,Cash,10%
T0521,21-03-2020,P032,Caffeine Pills,Supplement,4,5,20,C0521,51,Male,New York,Credit Card,10%
T2519,21-03-2020,P023,Acne Treatment Gel,Skincare,5,16,80,C2519,45,Male,Los Angeles,Credit Card,10%
T0929,21-03-2020,P021,Hand Sanitizer,Hygiene,5,3,15,C0929,50,Female,San Francisco,Credit Card,5%
T2145,23-03-2020,P017,Anti-Dandruff Shampoo,Haircare,1,14,14,C2145,43,Male,Boston,Debit Card,5%
T4057,24-03-2020,P002,Multivitamin Tablet,Supplement,5,15,75,C4057,30,Male,Miami,Mobile Payment,10%
T0540,24-03-2020,P013,Probiotic Supplement,Supplement,3,20,60,C0540,37,Female,Boston,Credit Card,0%
T0010,26-03-2020,P046,Sunblock Cream,Skincare,4,20,80,C0010,47,Female,San Francisco,Credit Card,10%
T4278,26-03-2020,P022,Toothpaste,Hygiene,1,4,4,C4278,20,Female,San Francisco,Credit Card,10%
T3795,27-03-2020,P005,Vitamin D3 Supplement,Supplement,5,12,60,C3795,64,Female,Chicago,Credit Card,5%
T4005,27-03-2020,P047,Coconut Oil,Haircare,2,12,24,C4005,27,Male,Houston,Debit Card,10%
T1294,27-03-2020,P014,Calcium Tablets,Supplement,4,15,60,C1294,36,Male,Miami,Credit Card,15%
T1486,28-03-2020,P029,Zinc Supplement,Supplement,4,10,40,C1486,37,Male,New York,Debit Card,15%
T1444,28-03-2020,P041,Digestive Enzymes,Supplement,4,18,72,C1444,57,Female,Houston,Cash,10%
T0064,28-03-2020,P042,Green Tea Capsules,Supplement,4,10,40,C0064,56,Female,Houston,Cash,10%
T4919,29-03-2020,P025,Eye Drops,Medicine,5,12,60,C4919,49,Female,San Francisco,Cash,5%
T1497,29-03-2020,P023,Acne Treatment Gel,Skincare,2,16,32,C1497,61,Male,Houston,Credit Card,10%
T1744,29-03-2020,P022,Toothpaste,Hygiene,4,4,16,C1744,21,Female,New York,Mobile Payment,15%
T4745,29-03-2020,P001,Pain Relief Capsule,Medicine,4,10,40,C4745,64,Male,Chicago,Credit Card,0%
T0619,29-03-2020,P023,Acne Treatment Gel,Skincare,1,16,16,C0619,52,Male,Seattle,Debit Card,5%
T2926,29-03-2020,P008,Fish Oil Capsules,Supplement,3,18,54,C2926,34,Male,Seattle,Mobile Payment,15%
T3886,30-03-2020,P013,Probiotic Supplement,Supplement,3,20,60,C3886,47,Female,Houston,Credit Card,10%
T0692,30-03-2020,P005,Vitamin D3 Supplement,Supplement,5,12,60,C0692,27,Male,Miami,Debit Card,5%
T4787,30-03-2020,P012,Organic Face Wash,Skincare,3,10,30,C4787,47,Male,Los Angeles,Mobile Payment,0%
T2992,31-03-2020,P006,Cough Drops,Medicine,3,2.5,7.5,C2992,33,Male,Houston,Mobile Payment,0%
T3134,31-03-2020,P049,Antifungal Powder,Medicine,4,10,40,C3134,53,Female,San Francisco,Mobile Payment,10%
T2539,31-03-2020,P031,Hydration Powder,Nutrition,2,7,14,C2539,43,Female,Boston,Credit Card,5%
T0933,02-04-2020,P019,Aloe Vera Gel,Skincare,3,8,24,C0933,23,Female,Chicago,Credit Card,15%
T2267,02-04-2020,P006,Cough Drops,Medicine,4,2.5,10,C2267,31,Female,Miami,Cash,15%
T0557,02-04-2020,P044,Joint Health Tablets,Supplement,2,32,64,C0557,51,Female,Los Angeles,Credit Card,0%
T2772,03-04-2020,P017,Anti-Dandruff Shampoo,Haircare,3,14,42,C2772,32,Male,Boston,Credit Card,15%
T0447,03-04-2020,P020,Elderberry Syrup,Medicine,4,22,88,C0447,65,Female,Denver,Credit Card,5%
T2051,03-04-2020,P050,Ear Drops,Medicine,3,6,18,C2051,49,Female,Chicago,Credit Card,0%
T3043,04-04-2020,P009,Antibacterial Handwash,Hygiene,4,5,20,C3043,39,Male,Houston,Mobile Payment,10%
T0620,04-04-2020,P003,Cold Syrup,Medicine,1,8,8,C0620,18,Female,Boston,Debit Card,5%
T4850,04-04-2020,P049,Antifungal Powder,Medicine,1,10,10,C4850,28,Male,Denver,Mobile Payment,5%
T2025,04-04-2020,P028,Omega-3 Capsules,Supplement,4,22,88,C2025,63,Male,Boston,Credit Card,10%
T2600,05-04-2020,P021,Hand Sanitizer,Hygiene,1,3,3,C2600,46,Male,San Francisco,Debit Card,5%
T0432,06-04-2020,P050,Ear Drops,Medicine,2,6,12,C0432,65,Female,Houston,Mobile Payment,15%
T2771,06-04-2020,P028,Omega-3 Capsules,Supplement,5,22,110,C2771,25,Female,Miami,Debit Card,10%
T0097,06-04-2020,P026,Muscle Relaxant Cream,Medicine,1,25,25,C0097,24,Female,Chicago,Mobile Payment,10%
T4301,06-04-2020,P037,Natural Deodorant,Hygiene,5,9,45,C4301,22,Male,Boston,Debit Card,0%
T0082,07-04-2020,P011,Herbal Shampoo,Haircare,4,12,48,C0082,51,Male,Miami,Debit Card,15%
T2499,07-04-2020,P022,Toothpaste,Hygiene,4,4,16,C2499,28,Female,Houston,Debit Card,5%
T4060,07-04-2020,P014,Calcium Tablets,Supplement,4,15,60,C4060,60,Male,Boston,Cash,10%
T3307,07-04-2020,P007,Diabetic Test Strips,Medical Equipment,5,50,250,C3307,50,Male,Boston,Debit Card,10%
T2975,07-04-2020,P007,Diabetic Test Strips,Medical Equipment,4,50,200,C2975,52,Male,New York,Cash,15%
T4488,08-04-2020,P035,Anti-Wrinkle Cream,Skincare,3,45,135,C4488,39,Female,San Francisco,Mobile Payment,10%
T4270,09-04-2020,P024,Collagen Powder,Supplement,5,30,150,C4270,64,Female,Houston,Cash,0%
T4262,09-04-2020,P012,Organic Face Wash,Skincare,2,10,20,C4262,40,Male,Boston,Mobile Payment,0%
T0269,09-04-2020,P037,Natural Deodorant,Hygiene,1,9,9,C0269,19,Male,New York,Debit Card,0%
T0793,09-04-2020,P020,Elderberry Syrup,Medicine,3,22,66,C0793,21,Female,Seattle,Debit Card,10%
T0746,09-04-2020,P002,Multivitamin Tablet,Supplement,3,15,45,C0746,38,Male,Miami,Credit Card,5%
T0670,09-04-2020,P017,Anti-Dandruff Shampoo,Haircare,2,14,28,C0670,54,Female,Boston,Cash,15%
T2914,10-04-2020,P024,Collagen Powder,Supplement,2,30,60,C2914,32,Female,Miami,Cash,15%
T3894,10-04-2020,P012,Organic Face Wash,Skincare,4,10,40,C3894,28,Male,Houston,Mobile Payment,10%
T3882,11-04-2020,P008,Fish Oil Capsules,Supplement,5,18,90,C3882,59,Male,Denver,Cash,15%
T2445,11-04-2020,P018,Moisturizing Lotion,Skincare,1,18,18,C2445,52,Male,Chicago,Mobile Payment,0%
T0763,12-04-2020,P016,Energy Drink,Beverage,3,5,15,C0763,51,Female,San Francisco,Mobile Payment,0%
T0473,12-04-2020,P015,Protein Powder,Nutrition,3,25,75,C0473,51,Male,New York,Cash,5%
T2399,12-04-2020,P048,Hydrocortisone Cream,Medicine,3,5,15,C2399,18,Male,Seattle,Debit Card,10%
T1854,13-04-2020,P008,Fish Oil Capsules,Supplement,4,18,72,C1854,49,Male,Chicago,Debit Card,15%
T0197,14-04-2020,P016,Energy Drink,Beverage,3,5,15,C0197,31,Male,Miami,Mobile Payment,0%
T4794,14-04-2020,P012,Organic Face Wash,Skincare,1,10,10,C4794,34,Female,Chicago,Cash,5%
T1258,14-04-2020,P031,Hydration Powder,Nutrition,2,7,14,C1258,39,Female,New York,Cash,15%
T3011,15-04-2020,P036,Tea Tree Oil,Skincare,3,12,36,C3011,60,Male,Boston,Credit Card,0%
T1189,16-04-2020,P031,Hydration Powder,Nutrition,1,7,7,C1189,34,Female,Los Angeles,Mobile Payment,10%
T1508,16-04-2020,P046,Sunblock Cream,Skincare,1,20,20,C1508,61,Female,Seattle,Mobile Payment,0%
T3054,16-04-2020,P030,Heart Health Supplement,Supplement,1,35,35,C3054,30,Female,Seattle,Credit Card,15%
T3140,17-04-2020,P005,Vitamin D3 Supplement,Supplement,5,12,60,C3140,35,Male,Miami,Mobile Payment,10%
T3304,18-04-2020,P039,Nasal Spray,Medicine,4,8,32,C3304,18,Male,Miami,Mobile Payment,0%
T2129,18-04-2020,P027,All-Purpose Ointment,Medicine,4,6,24,C2129,54,Male,Houston,Debit Card,5%
T1535,18-04-2020,P003,Cold Syrup,Medicine,1,8,8,C1535,60,Female,Houston,Mobile Payment,15%
T0504,18-04-2020,P015,Protein Powder,Nutrition,5,25,125,C0504,48,Male,Chicago,Cash,5%
T3090,19-04-2020,P050,Ear Drops,Medicine,5,6,30,C3090,27,Female,Chicago,Cash,0%
T1344,19-04-2020,P046,Sunblock Cream,Skincare,3,20,60,C1344,39,Female,Boston,Cash,5%
T3544,19-04-2020,P025,Eye Drops,Medicine,1,12,12,C3544,25,Male,New York,Cash,10%
T1166,19-04-2020,P009,Antibacterial Handwash,Hygiene,1,5,5,C1166,29,Male,Los Angeles,Debit Card,0%
T3712,19-04-2020,P014,Calcium Tablets,Supplement,1,15,15,C3712,35,Male,Seattle,Debit Card,15%
T4149,20-04-2020,P003,Cold Syrup,Medicine,4,8,32,C4149,52,Female,Miami,Credit Card,15%
T0680,21-04-2020,P038,Liver Health Supplement,Supplement,1,20,20,C0680,22,Female,Miami,Debit Card,5%
T4315,21-04-2020,P036,Tea Tree Oil,Skincare,1,12,12,C4315,24,Female,San Francisco,Cash,0%
T1655,23-04-2020,P012,Organic Face Wash,Skincare,5,10,50,C1655,23,Female,Boston,Mobile Payment,5%
T1857,23-04-2020,P017,Anti-Dandruff Shampoo,Haircare,1,14,14,C1857,49,Male,Chicago,Mobile Payment,10%
T0731,24-04-2020,P019,Aloe Vera Gel,Skincare,2,8,16,C0731,35,Female,Seattle,Cash,10%
T2224,24-04-2020,P048,Hydrocortisone Cream,Medicine,3,5,15,C2224,28,Female,Los Angeles,Debit Card,5%
T3005,25-04-2020,P035,Anti-Wrinkle Cream,Skincare,1,45,45,C3005,18,Male,New York,Debit Card,15%
T2616,25-04-2020,P041,Digestive Enzymes,Supplement,1,18,18,C2616,34,Female,San Francisco,Credit Card,5%
T2348,25-04-2020,P012,Organic Face Wash,Skincare,1,10,10,C2348,24,Male,Denver,Debit Card,0%
T3271,25-04-2020,P036,Tea Tree Oil,Skincare,2,12,24,C3271,24,Female,Chicago,Mobile Payment,15%
T4054,26-04-2020,P045,Vitamin C Serum,Skincare,5,25,125,C4054,60,Female,Boston,Debit Card,15%
T4551,26-04-2020,P013,Probiotic Supplement,Supplement,3,20,60,C4551,46,Female,Los Angeles,Debit Card,5%
T2682,27-04-2020,P025,Eye Drops,Medicine,3,12,36,C2682,54,Female,Boston,Debit Card,0%
T4895,27-04-2020,P046,Sunblock Cream,Skincare,1,20,20,C4895,21,Female,Los Angeles,Cash,15%
T2957,27-04-2020,P031,Hydration Powder,Nutrition,5,7,35,C2957,48,Female,Miami,Mobile Payment,0%
T3906,27-04-2020,P028,Omega-3 Capsules,Supplement,4,22,88,C3906,46,Female,Houston,Debit Card,0%
T2502,28-04-2020,P009,Antibacterial Handwash,Hygiene,2,5,10,C2502,55,Female,Miami,Debit Card,15%
T2212,28-04-2020,P036,Tea Tree Oil,Skincare,1,12,12,C2212,63,Male,Houston,Debit Card,15%
T4449,29-04-2020,P007,Diabetic Test Strips,Medical Equipment,1,50,50,C4449,33,Female,Chicago,Debit Card,5%
T3870,29-04-2020,P040,Hair Conditioner,Haircare,5,13,65,C3870,40,Female,Miami,Mobile Payment,5%
T0758,30-04-2020,P023,Acne Treatment Gel,Skincare,5,16,80,C0758,61,Female,Miami,Cash,5%
T1350,30-04-2020,P020,Elderberry Syrup,Medicine,4,22,88,C1350,52,Female,Los Angeles,Cash,10%
T4845,30-04-2020,P050,Ear Drops,Medicine,1,6,6,C4845,21,Female,Boston,Mobile Payment,10%
T3155,01-05-2020,P041,Digestive Enzymes,Supplement,2,18,36,C3155,37,Male,Miami,Mobile Payment,0%
T2750,01-05-2020,P032,Caffeine Pills,Supplement,3,5,15,C2750,34,Female,Seattle,Credit Card,0%
T5000,01-05-2020,P013,Probiotic Supplement,Supplement,5,20,100,C5000,62,Female,Seattle,Debit Card,5%
T2173,02-05-2020,P005,Vitamin D3 Supplement,Supplement,4,12,48,C2173,25,Female,Chicago,Cash,10%
T1246,02-05-2020,P013,Probiotic Supplement,Supplement,4,20,80,C1246,21,Female,Seattle,Debit Card,5%
T0873,03-05-2020,P023,Acne Treatment Gel,Skincare,5,16,80,C0873,57,Female,Miami,Cash,15%
T4452,03-05-2020,P007,Diabetic Test Strips,Medical Equipment,4,50,200,C4452,23,Female,Boston,Debit Card,0%
T0773,03-05-2020,P020,Elderberry Syrup,Medicine,3,22,66,C0773,55,Female,Boston,Mobile Payment,5%
T0047,04-05-2020,P004,Anti-Allergy Cream,Skincare,1,25,25,C0047,57,Male,Miami,Debit Card,5%
T4844,04-05-2020,P016,Energy Drink,Beverage,2,5,10,C4844,54,Male,Chicago,Mobile Payment,10%
T1464,04-05-2020,P037,Natural Deodorant,Hygiene,1,9,9,C1464,51,Female,San Francisco,Debit Card,10%
T4172,04-05-2020,P041,Digestive Enzymes,Supplement,2,18,36,C4172,53,Female,Seattle,Credit Card,15%
T0368,05-05-2020,P034,Hair Growth Serum,Haircare,3,28,84,C0368,31,Male,Denver,Credit Card,0%
T2307,05-05-2020,P012,Organic Face Wash,Skincare,4,10,40,C2307,40,Male,Chicago,Cash,5%
T2376,05-05-2020,P019,Aloe Vera Gel,Skincare,2,8,16,C2376,20,Male,Boston,Cash,15%
T1221,06-05-2020,P022,Toothpaste,Hygiene,5,4,20,C1221,64,Male,Chicago,Cash,5%
T3188,07-05-2020,P025,Eye Drops,Medicine,4,12,48,C3188,32,Female,Los Angeles,Credit Card,10%
T4518,08-05-2020,P026,Muscle Relaxant Cream,Medicine,5,25,125,C4518,35,Male,Miami,Cash,10%
T3221,08-05-2020,P043,Pain Relief Patch,Medicine,3,7,21,C3221,20,Female,Seattle,Credit Card,15%
T3402,08-05-2020,P019,Aloe Vera Gel,Skincare,5,8,40,C3402,41,Female,Los Angeles,Cash,15%
T0043,08-05-2020,P026,Muscle Relaxant Cream,Medicine,5,25,125,C0043,59,Female,San Francisco,Mobile Payment,0%
T4150,09-05-2020,P046,Sunblock Cream,Skincare,1,20,20,C4150,29,Female,Houston,Cash,0%
T0035,09-05-2020,P007,Diabetic Test Strips,Medical Equipment,3,50,150,C0035,24,Female,Seattle,Debit Card,10%
T4313,09-05-2020,P025,Eye Drops,Medicine,5,12,60,C4313,46,Male,San Francisco,Debit Card,5%
T2995,09-05-2020,P009,Antibacterial Handwash,Hygiene,3,5,15,C2995,21,Male,New York,Credit Card,15%
T4543,10-05-2020,P018,Moisturizing Lotion,Skincare,1,18,18,C4543,30,Female,Denver,Debit Card,10%
T3408,10-05-2020,P048,Hydrocortisone Cream,Medicine,2,5,10,C3408,49,Female,Boston,Credit Card,0%
T4045,12-05-2020,P036,Tea Tree Oil,Skincare,3,12,36,C4045,64,Female,Los Angeles,Debit Card,5%
T0909,13-05-2020,P019,Aloe Vera Gel,Skincare,2,8,16,C0909,33,Male,Boston,Debit Card,5%
T0227,14-05-2020,P019,Aloe Vera Gel,Skincare,4,8,32,C0227,37,Female,New York,Mobile Payment,10%
T4231,15-05-2020,P049,Antifungal Powder,Medicine,2,10,20,C4231,33,Female,New York,Credit Card,15%
T1346,15-05-2020,P035,Anti-Wrinkle Cream,Skincare,1,45,45,C1346,44,Female,Chicago,Cash,15%
T3809,16-05-2020,P012,Organic Face Wash,Skincare,5,10,50,C3809,43,Male,Miami,Cash,15%
T0984,16-05-2020,P030,Heart Health Supplement,Supplement,2,35,70,C0984,39,Male,Denver,Debit Card,0%
T1939,16-05-2020,P008,Fish Oil Capsules,Supplement,3,18,54,C1939,40,Female,New York,Cash,10%
T0625,16-05-2020,P044,Joint Health Tablets,Supplement,5,32,160,C0625,36,Male,New York,Cash,5%
T2954,16-05-2020,P032,Caffeine Pills,Supplement,1,5,5,C2954,59,Male,Los Angeles,Credit Card,15%
T4001,17-05-2020,P012,Organic Face Wash,Skincare,3,10,30,C4001,43,Female,San Francisco,Cash,0%
T3686,17-05-2020,P036,Tea Tree Oil,Skincare,2,12,24,C3686,51,Male,Denver,Mobile Payment,15%
